APAY,IC AP-Due to TMMGTS
APAY,IC AP-Due to TMMI
APAY,IC AP-Due to TMMK
APAY,IC AP-Due to TMMMS
APAY,IC AP-Due to TMMNK
APAY,IC AP-Due To TMMTX
APAY,IC AP-Due to TMMWV
APAY,IC AP-Due to TMNA
APAY,IC AP-Due to TMS
APAY,IC AP-Due to TSSC
AREC,IC AR - Due from TMMGT
AREC,IC AR - Due from TMMGTS
AREC,IC AR-Due from BODINE
AREC,IC AR-Due from CAPTIN
AREC,IC AR-Due from NUMMI
AREC,IC AR-Due from TABC
AREC,IC AR-Due from TABC CCP
AREC,IC AR-Due from TABCH
AREC,IC AR-Due from TCI
AREC,IC AR-Due from TMC
AREC,IC AR-Due from TMCA
AREC,IC AR-Due from TMMAL
AREC,IC AR-Due From TMMBC
AREC,IC AR-Due from TMMBCS
AREC,IC AR-Due from TMMC
AREC,IC AR-Due from TMMCA
AREC,IC AR-Due from TMMI
AREC,IC AR-Due from TMMK
AREC,IC AR-Due From TMMMS
AREC,IC AR-Due From TMMNK
AREC,IC AR-Due From TMMTX
AREC,IC AR-Due from TMMW
AREC,IC AR-Due from TMNA
AREC,IC AR-Due from TMS
AREC,IC AR-Due from TSSC
AREC,IC Oth AR-Due frm BODNE (TMMC)
AREC,IC Oth AR-Due from TABC (TMMC)
AREC,IC Oth AR-Due from TEMA (TMMC)
AREC,IC Oth AR-Due from TMC (TMMC)
AREC,IC Oth AR-Due from TMMC (TMMC)
AREC,IC Oth AR-Due from TMMI (TMMC)
AREC,IC Oth AR-Due from TMMK (TMMC)
AREC,IC Oth AR-Due from TMS (TMMC)
AREC,IC Oth AR-Due rom CAPTN (TMMC)
APAY,IC PAYABLE - GLOBAL NETTING
AREC,IC Rec-Due from TEMA
AREC,IC RECPAY TDM / TMMGT_PESOS
APAY,IC RECPAY TMEX/TMS_PESOS
APAY,IC RECPAY TMS/TMEX_USD
APAY,IC with TLS (New Unit Proc Cost)
OTCL,ICMS to Recover (BR)
GNAD,ICO Expense Travel
MISC,IDL Contract(C)- Manufact.
MISC,IDL Contract(C)-O/T-Manufact
MISC,IDL Contract(D)-Manufact
MISC,IDL Contract(D)-O/T-Manufact
GNAD,Image USA II Sign Project
PCOS,Import Duty
PCOS,Import Duty - Mexico
GNAD,Import Duty SGA
OTCL,Import Sales Tax paid (VST)
OTCL,Import VAT delayed (reverse charge)
OTCL,IMSS - W/H
INVT,In Transfer - Parts
PCOS,Inbound Freight
PCOS,Inbound freight - Overseas
OTCS,Inc. Tax Rec. Inactive GL Accounts for Hist
PCOS,Inc/Dcr WIP - NAC Governance/Inactive GL Account b
SCOS,Incent COS - Free prod or svcs
MISC,Incentives-Other Programs
OREV,Incentives-Wholesales Not Yet Retailed
MISC,Income Tax
OTCS,Income Tax - FX Reval
OTCS,Income Tax - FX Translation
OTCS,INCOME TAX MONTHLY ADVANCES
OTCS,INCOME TAX REC/DEFINITIVE
OTCS,Income Taxes Receivable
OTCS,Income Tax-FX Revaluation
OTCS,Income Tax-FX Translation
ACMP,Income Withholding Tax-Foreign
ACMP,Income Withholding Tax-Local
TAXS,IncomeTaxe
TAXS,IncomeTaxes?Deferred
GNAD,Indir Oper Sup-Chem-Phos&Bonde
GNAD,Indir Oper Sup-Chem-Prim Surf&
GNAD,Indir Oper Sup-Ol Water
GNAD,Indir.Oper.Sup.-Petro Chemical
GNAD,Indir.Oper.Sup.-Price Variance
MISC,Indirect Labor - Award Bonus D
MISC,Indirect Labor - OT-Straight
MISC,Indirect Labor - Overtime Prem
MISC,Indirect Labor (B) - NAC Governance/Inactive GL Ac
MISC,Indirect Labor © - GL- OT
MISC,Indirect Labor © - GL- ST
GNAD,Indirect Labor C - GL - Fringe
MISC,Indirect Labor- GLAward/Bonus-(C)
MISC,Indirect Labor Tmp-Manuf-Agen.
GNAD,Indirect Labor(B)-Fringe-Discr
GNAD,Indirect Labor(B)-Fringe-Legal
MISC,Indirect Labor(B)-Non-Worked
GNAD,Indirect Labor(C)-Fringe-Discr
GNAD,Indirect Labor(C)-Fringe-Legal
MISC,Indirect Labor(C)-Non-Work
GNAD,Indirect Labor(D) Fringe
GNAD,Indirect Labor(D) Fringe-Disc
MISC,Indirect Labor(D) MFG
MISC,Indirect Labor(D) OT MFG
MISC,Indirect Labor(D)-Non-Work
MISC,Indirect Labor-Manufact-(C)
MISC,Indirect Labor-OT-Manufact-(B)
MISC,Indirect Labor-OT-Manufact-(C)
GNAD,Indirect Labor-Rework
MISC,Indirect Labor-Rework Recovery
GNAD,Indirect Oper. Sup.-Quan.Var
GNAD,Indirect Oper.Sup.-GS-Revalu
GNAD,Indirect Oper.Sup.-Out.Ser.
GNAD,Indirect Operating Supplies - General
OTCL,Individual income tax withheld
AREC,Individual Value Adjustments for Receivables
FURN,Industrial vehicles func curr
CASH,InHouse Bank
FURN,In-House Production Tooling
INVT,Initial FI-AM offset
OCOS,INLAND DAMAGE EXP-MIS
MISC,IN-MARKET DIGITAL
APAY,Input CENVAT
OTCL,Input Tax (ESE)
OTCL,Input Tax (ICx)
OTCL,Input Tax (J1*)
OTCL,Input Tax (VS1)
OTCL,Input Tax (VS2)
OTCL,Input tax (VS3)
OTCL,Input Tax (VS4)
OTCL,Input Tax (VST)
APAY,Input tax / Fixed assets VST
OTCS,Input Tax Clrg-other Down Pyts Made for Curr. Asts
TAXS,Input Tax non deductable (NAV)
APAY,input VAT- deductible
PCOS,INSS (Direct Production Cost) (BR)
OTCL,INSS Contractors to Pay (BR)
OTCL,INSURANCE DEDUCTIBLE ACCR
GNAD,Insurance Exp (SGA) - NAC Governance/Inactive GL
OTAS,Intang Asset - Other FX Translation
OTAS,Intang. Asset - Other - FX Reval.
OTAS,Intang. Asset - Other - FX Translation
OTAS,Intang. Asset - Other Inactive GL Accounts
CENS,Intang. Asset - Other Inactive GL Accounts for His
CENS,Intang. Asset - Other NAC Governance GL Accounts f
OTAS,Intang. Asset - Other Recon GL Account
CENS,Intang. Asset Recon GL Account
CENS,Intang. FA Software - FX Translation
CENS,Intang. FX Software - FX Reval.
OTAS,Intangible Assets
CENS,Intangible Assets - Admin
OTAS,Intangible Assets - Goodwill
CENS,Intangible Assets - Software
OTAS,Intangible Assets Func Curr
OTAS,Intangible Assets(Emission Credit)
MISC,Interactive Media
AREC,INTERCOMPANY CLEARING
MISC,Interest (Expense)
NNRV,Interest and Discount Earned
NNOP,Interest Exp : Loan
NNOP,Interest Exp : Others
NNOP,Interest Expense
NNOP,Interest Expense - IRB
NNOP,Interest Expense - PCB
NNOP,Interest Expense - Subsidiaries
NNRV,Interest Income
NNRV,Interest Income - Taxable Securities
NNRV,Interest Income - Tax-Exempt Securities
AREC,Interest Receivable
AREC,Interest Receivables
NNOP,InterestExp.onBond
RNDV,Internal Development
INVT,Inv - Raw Materials Steel Recon Account
INVT,Inv F.G.-Assembly/Export Parts
INVT,Inv F.G.-Engines
INVT,Inv F.G.-Engines Recon Account
INVT,Inv F.G.-Prototype Parts
INVT,INV PENDING DECISION-MEXICO
INVT,Inv WIP-Labor
INVT,Inv WIP-Overhead
INAD,Inv. Security NAC Governance GL Accounts for Balan
INAD,Inv. Security Others - FX Reval.
INAD,Inv. Security Others - FX Translation
INVT,Inventory - Company Stores
INVT,Inventory - F.G. Fluids
INVT,Inventory - General Stores Recon Account
INVT,Inventory - TDPR
INVT,Inventory Adjustment
INVT,Inventory Exp. Prts Australia
INVT,INVENTORY OBSOLESCENCE
OTCL,INVENTORY OFFSET
INVT,Inventory received in consignation
INVT,Inventory received in consignation credit
INVT,Inventory-FG-Assem.-Air Order
INVT,Inventory-Parts & Components-NA
CASH,INVESTMENT ACCT
TAXS,Investment deduction
TAXS,Investment deduction credit
INAD,Investment in Subsidiary
INAD,Investment Securities - Bond
INAD,Investment Securities - Mutual fund
INAD,Investment Securities - Others
INVT,Inv-Raw Material Inactive GL Accounts for Historic
INVT,Inv-Raw Material NAC Governance GL Accounts for Ba
INVT,Inv-Raw Materials - Paint
INVT,Inv-Raw Materials - Paint Recon Account
INVT,Inv-Raw Materials Revaluation
INVT,Inv-Raw Matls - Resin
INVT,Inv-Raw Matls - Resin Recon Account
INVT,Inv-Raw Matls-Fluids
INVT,Inv-Raw Matls-Fluids Recon Account
INVT,Inv-Raw Matls-P & C .Frt-CDN
INVT,Inv-Raw Matls-P & C Frt-JPN
INVT,Inv-Raw Matls-P & C Frt-US
INVT,Inv-Raw Matls-P & C-Intran-JP
INVT,Inv-Raw Matls-P&C Intransit-NA
INVT,Inv-RM Indirect Intransit
INVT,Inv-RM/Parts & Components - NA Recon Account
INVT,Inv-RM-Parts & Components- Overseas Recon Account
INVT,Inv-RM-Parts & Components-JPN
INVT,Inv-WIP Inactive GL Accounts for Historical Balanc
OTCL,IPI to Recover (BR)
OTCL,IR to Recover (BR)
OTCL,ISS to Recover (BR)
STIT,IT Pay-FX Reval
STIT,IT Pay-FX Translation
CASH,J P MORGAN CHASE-ADV ACC
GNAD,Janitorial Supplies
CASH,Japanese Disbursmnt BK- BOTT M
CASH,Japanese Disbursmnt Bnk-Sanwa
CASH,Japanese Disbursmnt Bnk-Sumito
CASH,Japanese Disbursmnt Bnk-Tokai
PREV,Job Contract Revenue Non-TMC
PREV,Job Contract Revenue TMC
CASH,JPM Cash In Toyota Mazda JV Clrng
CASH,JPM Cash Out Toyota Mazda JV Clrng
CASH,JPMC  Cash In Operating Clrng
CASH,JPMC  Cash Out Operating Clrng
CASH,JPMC Cash In CDA Payment Clrng
CASH,JPMC Cash In Concentration Operating Clrng
CASH,JPMC Cash In Payment Clrng
CASH,JPMC Cash In TEMA Payroll Clrng
CASH,JPMC Cash Out CDA Payment Clrng
CASH,JPMC Cash Out Concentration Operating Clrng
CASH,JPMC Cash Out Payment Clrng
CASH,JPMC Cash Out TEMA Payroll Clrng
CASH,JPMC CDA Payment
CASH,JPMC Concentration Operating
CASH,JPMC Operating
CASH,JPMC Payment
CASH,JPMC TEMA Payroll
GNAD,Kaizen Implementation
CASH,KEYBANK DISBURSEMENTS
OPLS,L.T. Capital Lease Obligation
LTDR,L.T. Deferred Income Taxes (Credit)
OTAS,L.T. Deferred Tax Assets
INAD,L.T. Deposits
LTPY,L.T. Loans Payable
INAD,L.T. Loans Receivable - Other
INAD,L.T. Loans to Employees
GNAD,L/T Disability Insur Pool
GNAD,L/T Disability Insurance Pool
MISC,Labor - B-C
MISC,Labor - D - Permanent & Temporary
MISC,Labor (A) Base Wage
GNAD,Labor (A) Bonus
MISC,Labor (A) Disability Pay
MISC,Labor (A) FICA
MISC,Labor (A) FUTA
MISC,Labor (A) Group Ins
MISC,Labor (A) Misc Emp Fringe
MISC,Labor (A) Other Abs
MISC,Labor (A) Other Payroll Taxes
MISC,Labor (A) OT-Prem
MISC,Labor (A) OT-ST
MISC,Labor (A) Post Retire
MISC,Labor (A) Savings Plan
MISC,Labor (A) Shift Prem
MISC,Labor (A) SUTA
MISC,Labor (A) Vacation
MISC,Labor (A) Workers Comp
MISC,Labor (B1) Base Wage
MISC,Labor (B1) Bonus
GNAD,Labor (B1) Disability Pay
GNAD,Labor (B1) FICA
GNAD,Labor (B1) Group Ins
GNAD,Labor (B1) Misc Emp Fringe
MISC,Labor (B1) Other Abs
GNAD,Labor (B1) Other Payroll Taxes
MISC,Labor (B1) OT-Prem
MISC,Labor (B1) OT-ST
MISC,Labor (B1) Post Retire
MISC,Labor (B1) Savings Plan
MISC,Labor (B1) Shift Prem
MISC,Labor (B1) Vacation
GNAD,Labor (B1) Workers Comp
MISC,Labor (B2/3) Base Wage
MISC,Labor (B2/3) Bonus
GNAD,Labor (B2/3) Disability Pay
GNAD,Labor (B2/3) FICA
GNAD,Labor (B2/3) Group Ins
GNAD,Labor (B2/3) Misc Emp Fringe
MISC,Labor (B2/3) Other Abs
MISC,Labor (B2/3) OT-Prem
MISC,Labor (B2/3) OT-ST
MISC,Labor (B2/3) Post Retire
MISC,Labor (B2/3) Savings Plan
MISC,Labor (B2/3) Shift Prem
MISC,Labor (B2/3) Vacation
GNAD,Labor (B2/3) Workers Comp
MISC,Labor (C) Base Wage
MISC,Labor (C) Bonus
GNAD,Labor (C) Disability Pay
GNAD,Labor (C) FICA
GNAD,Labor (C) FUTA
GNAD,Labor (C) Group Ins
GNAD,Labor (C) Misc Emp Fringe
MISC,Labor (C) Other Abs
GNAD,Labor (C) Other Payroll Taxes
MISC,Labor (C) OT-Prem
MISC,Labor (C) OT-ST
MISC,Labor (C) Post Retire
MISC,Labor (C) Savings Plan
MISC,Labor (C) Shift Prem
GNAD,Labor (C) SUTA
MISC,Labor (C) Vacation
GNAD,Labor (C) Workers Comp
MISC,Labor (D) Base Wage
MISC,Labor (D) Bonus
GNAD,Labor (D) Disability Pay
GNAD,Labor (D) FICA
GNAD,Labor (D) FUTA
GNAD,Labor (D) Group Ins
GNAD,Labor (D) Misc Emp Fringe
MISC,Labor (D) Other Abs
GNAD,Labor (D) Other Payroll Taxes
MISC,Labor (D) OT-Prem
MISC,Labor (D) OT-ST
MISC,Labor (D) Post Retire
MISC,Labor (D) Savings Plan
MISC,Labor (D) Shift Prem
GNAD,Labor (D) SUTA
MISC,Labor (D) Vacation
GNAD,Labor (D) Workers Comp
MISC,Labor (E) Base Wage
MISC,Labor (E) Bonus
MISC,Labor (E) Disability Pay
MISC,Labor (E) FICA
MISC,Labor (E) FUTA
GNAD,Labor (E) Group Ins
MISC,Labor (E) Misc Emp Fringe
MISC,Labor (E) OT
GNAD,Labor (E) Other Abs
MISC,Labor (E) Other Payroll Taxes
GNAD,Labor (E) Post Retire
GNAD,Labor (E) Savings Plan
MISC,Labor (E) SUTA
GNAD,Labor (E) Vacation
GNAD,Labor (E) Workers Comp
MISC,Labor A
MISC,LABOR A - Activity Price
MISC,Labor A - Round Diff
PCOS,Labor Absorption
PCOS,Labor Absorption-E/G Parts
MISC,Labor Cost Overhead Rate
PREV,Labor Cost Settlement
MISC,Labor Selling & Admin
MISC,Labor Temporary - Payroll
LAND,Land
LAND,Land - FX Reval.
LAND,Land - FX Translation
ACCU,Land : Accumulated Depreciation
LAND,Land : Right-of-use asset
LAND,Land : Right-of-use asset - Financing
ACCU,Land : Right-of-use asset(Accumulated Depreciation
ACCU,Land : Right-of-use asset(Accumulated Impairment L
ACCU,Land : ROU (A/D) - Financing
LAND,Land Func Curr
LAND,Land improve-adm Func Curr
LAND,Land Improvements - Administrative
LAND,Land Improvements - Plant
LAND,Land improve-plant Func Curr
LAND,Land Recon GL Account
LAND,Landscaping & Grounds Maintenance
GNAD,Law Related Exp - NAC Governance/Inactive GL Accou
APAY,LDA ADVERTISING PAYABLE
MISC,LDA Co-op Media
GNAD,Lease Car Expense - Other Non Variable
PCOS,Lease Expense - Operating - Fixed COS
GNAD,Lease Expense - Operating - Fixed SGA
PCOS,Lease Expense - Operating - Variable COS
GNAD,Lease Expense - Operating - Variable SGA
OPLS,LEASE INCENTIVES
OPLS,Lease Liability clearing
LEAS,Leasehold - Improv. - FX Reval.
LEAS,Leasehold - Improv. - FX Translation
LEAS,Leasehold - Improv. Recon GL Account
LEAS,Leasehold Improvements - Administrative
LEAS,Leasehold Improvements - Plant
EQUI,Legal Reserve
EQUI,Legal Reserve GL Accounts for Historical Balance T
GNAD,Legal Service
GNAD,Legal Welfard D - TMC
MISC,Legal Welfare A - TMC
MISC,Legal Wlfr (SGA) - NAC Governance/Inactive GL Acco
MISC,Legl Welfare (A) - NAC Governance/Inactive GL Acco
GNAD,Legl Welfare (B) - NAC Governance/Inactive GL Acco
GNAD,Legl Welfare (C) - NAC Governance/Inactive GL Acco
OCOS,LEXUS - 1ST SERVICE VARIANCE
APAY,LEXUS LDA PAYABLE
OLTL,Liab. for Supplemental Trust
OPPE,LIC VEH-Affiliate Lease
OPPE,LIC VEH-CONTRA
OPPE,LIC Vehicle-Employee/Manager Lease
OPPE,LIC Vehicle-Pool Cars
OPPE,LIC Vehicle-Special Lease
OTCL,License tax for vehicles and vessels
PCOS,Lifetime Guarantee Claims Expense
MISC,Literature
OTCS,Loan Rec-FX Reval.
OTCS,Loan Rec-FX Translation
OTCL,Loans from Banks remaining Life < 1 Year
OLTL,Loans from Banks remaining Life > 5 Years
OTCL,Loans from Banks remaining Life 1-5 Years
OTCS,Loans to Staff
GNAD,Long Service Leave
INAD,LONG TERM INVESTMENTS
OPLS,Long Term Operating Lease Obligation
OLTL,Long-term Property Tax Accrual
MISC,Loss from allowed Differences GL Account Clearing
NNOP,Loss from Asset Transactions
NNOP,Loss Inventory Transfer (Raw & Trade)
NNOP,Loss Inventory Transfer (SF & Finish Goods)
NNOP,Loss Inventory Value Adjustment Own Prod. (BSK)
NNOP,Loss Inventory Variance (Raw & Trade)
NNOP,Loss Inventory Variance (SF & Finish Goods)
NNOP,LossonSalesofSecurities_Others
OPLS,LT Cap Leas-FX Reval
OPLS,LT Cap Leas-FX Translation
LTDR,LT Def Tax-FX Reval
LTDR,LT Def Tax-FX Translation
OTAS,L-T Defer.State/Prov.Inc.Tax
OLTL,LT Deferred Rent
LTDR,L-T Deferred Tax - State
INAD,LT Deposit - FX Reval.
INAD,LT Deposit - FX Translation
OLTL,LT FLEET REPURCH DEF INCOME
OTAS,LT Inc Tax-FX Reval.
OTAS,LT Inc Tax-FX Translation
OPLS,LT Lease Liability - Operating
OLTL,LT Liab - Other GL Accounts for Historical Balance
OLTL,LT Liab-FX Reval
OLTL,LT Liab-FX Translation
LTPY,LT Loan Pay-FX Reval
LTPY,LT Loan Pay-FX Translation
INAD,LT Loan Rec-FX Reval
INAD,LT Loan Rec-FX Translation
LTPY,L-T Loans Payable - Interco.
LTPY,LT NOTES PAYABLE - OTHER
LTPY,LT PAYABLE WITH AFFILIATES
PPEX,LT Prepaid Expenses - FX Reval.
PPEX,LT Prepaid Expenses - FX Translation
ACCU,M&E :  ROU (Accumulated Impairment Loss)
ACCU,M&E : ROU (A/D) - Financing
OPPE,Mach & Eq. CIP(TEMA A/F Use)
OPPE,Mach&Equip-CIP (NAMC A/F Use)
FURN,Machinery & Equip. - FX Reval.
FURN,Machinery & Equip. - FX Translation
FURN,Machinery & Equip. Recon GL Account
FURN,Machinery & Equipment - Plant
FURN,Machinery & Equipment - Unique
FURN,Machinery & Equipment-ITC
FURN,Machinery & Equipments
ACCU,Machinery & Equipments : Accumulated Depreciation
FURN,Machinery & Equipments : Right-of-use asset
FURN,Machinery & Equipments : Right-of-use asset - Fina
ACCU,Machinery & Equipments : Right-of-use asset(Accumu
GNAD,Management & Pre-employment Physical
MISC,Management Fee
SNMT,Marketing Expense
PCOS,Matl Consumption - In-house and Sub-assembly
PCOS,Matl Consumption-IH
GNAD,MDC PACKAGING MATERIALS
GNAD,MDC RENT EXPENSE RECOVERY
GNAD,Meals
MISC,Meals Expenses
MISC,Media - Image Promotion
MISC,Media - Other
MISC,Media - Print Publications
MISC,Media - Radio
MISC,Media - TV
GNAD,Medical Fac. Equip.and Sup.
GNAD,Medical Fac.Equip.and Sup.
GNAD,Medical Insurance Pool COS
GNAD,Medical Insurance Pool G&A
GNAD,Meeting Expenses
GNAD,Meeting Expenses - Recovery
MISC,Membership Fees
GNAD,Membership Fees - Admin.
MISC,Merchandising-Media
OTCL,MEXICO ACCRD INFONACOT
OTCL,MEXICO ACCRD PROFIT SHARING
OTCL,MEXICO ACCRD SOCIAL SECURITY
OTCL,Mexico Accrued - INFONAVIT
OTCL,Mexico Accrued - Payroll Tax
MISC,Mexico Infonavit Expense
MISC,Mexico Payroll Tax Expense
MISC,Mexico Profit Sharing Expense
MISC,MEXICO SAR EXP
MISC,Mexico SAR expense
MISC,Mfg Pension Expense Pool
GNAD,Mgt Fee/Admin Services
GNAD,Misc Employee Fringe Benefits
MISC,Misc. Labor (A) - NAC Governance/Inactive GL Accou
MISC,Misc. Labor (C) - NAC Governance/Inactive GL Accou
GNAD,Misc. Supplies & Services
MISC,Misc. Wage (SGA) - NAC Governance/Inactive GL Acco
OCOS,Miscellaneous COS
GNAD,Miscellaneous Expense Recovery
INVT,MIT - Vehicles
CASH,Money Market Account
CASH,MONEY MARKET FUND
OPPE,Motor Vehicles
CASH,MTMUS JP Morgan Chase
MISC,NA Component Usage Variance
PCOS,NA Export/Serv Parts - Retro
GNAD,NA Tech Assist & Trainer Exp
GNAD,NA Tech Assist & Trainer SG&A
INVT,NAPLD In Transit Parts
LTDR,NC Deferred Tax Liability
EQUI,NCI Capital Surplus
EQUI,NCI Retained Earnings-Dividends
EQUI,NCI Retained Earnings-Income
EQUI,NCI Retained Earnings-Other Decreases
EQUI,NCI Retained Earnings-Other Increases
TAXS,Net fiscal prft acct reinvested of PY
TAXS,Net fiscal prft acct reinvested of PY credit
TAXS,Net fiscal profit
TAXS,Net fiscal profit account
TAXS,Net fiscal profit account credit
TAXS,Net fiscal profit credit
OPPE,NET FLEET REP. LSE ASSET
MISC,NON ASSOC WORKFORCE RECOVERIES
OTAS,Non Current  MTM Deferred Tax Asset
LTDR,Non Current  MTM Deferred Tax Liability
OTAS,Non Current Deferred Income Tax Asset
OTAS,Non Current FIN48 DTA
OTAS,Non Current Pension DTA - DTL
MISC,Non deductible Exp for Tax
MISC,Non Production - Material Consumption
GNAD,Non R&D - Test
EQUI,Noncontrolling Interest
PPEX,Non-current prepaid expenses
NNRV,Non-Operating Income - Profit Sales Securities (Ot
PCOS,NON-PARTS MAT'L-SCRAP
MISC,Nonqualified Pension Expense
MISC,North America Freight
CASH,NTB Cash In Concentration Disb Clrng
CASH,NTB Cash In Export Part Concentration Disb Clrng
CASH,NTB Cash In Payment Concentration Disb Clrng
CASH,NTB Cash Out Concentration Disb Clrng
CASH,NTB Cash Out Export Part Concentration Disb Clrng
CASH,NTB Cash Out Payment Concentration Disb Clrng
CASH,NTB Concentration Disb
CASH,NTB Export Part Concentration Disb
CASH,NTB Payment Concentration Disb
OCOS,Obsolescence Cost
EQUI,OCI PENSION & BENEFITS TAX
EQUI,OCI UNREALIZ G/L SECURITY TAX
FURN,OFFICE EQUIPMENT
AREC,Offsetting Account Revaluation APC
AREC,Oher Receivables - Equivalent not-OI account
PREV,On-Account Issued (Service Provider)
PREV,On-Account Utilized (Service Provider)
MISC,ONLINE / DIGITAL VIDEO
MISC,Operating Supplies
MISC,Other
MISC,Other (Cost Kaizen Scope)
CASH,Other Cash Incentives
TAXS,Other Company Taxes
MISC,Other Components of NPPC
MISC,Other Components of NPPC - NQ Pension
MISC,Other Components of NPPC - PRB
EQUI,Other Comprehensive Income
OTCL,Other Cur Lia-FX Reval
OTCL,Other Cur Lia-FX Translation
OTCS,Other Current Assets
INAD,Other Current Financial Assets - FX Reval.
INAD,Other Current Financial Assets - FX Translation
OTCL,Other Current Liabilities - Other
GNAD,OTHER EMPLOYEE EXPENSE
GNAD,Other Exp - Material Dist Center (MDC)
MISC,Other Expense
GNAD,Other Expense Recoveries
MISC,Other Expense?Loss On Disposal Of Fixed Assets
GNAD,Other Expenses
GNAD,Other Expenses - Sales
NNRV,Other Extraordinary Income
PREV,Other Inc. - NAC Governance/Inactive GL Account ba
GNAD,Other Income - Material Dist Center (MDC)
NNRV,Other Income?Other
INAD,Other Long Term Assets
GNAD,Other Marketing Expense
MISC,Other Miscellaneous Exp.
OTAS,Other Non-Current Asset - FX Translation
OLTL,Other Non-Current Liabilities - Others
NNRV,Other Non-op Inc. - NAC Governance/Inactive GL Acc
MISC,Other Non-Oper. Income / (Expense)
GNAD,Other Occupancy Expenses
OREV,Other Operating Revenue
GNAD,OTHER PERSONNEL EXPENSES RECOVERIES
OTCL,Other Provisions
AREC,Other Receivables
OTCL,Other Reservers
MISC,Other SG&A
MISC,Other SG&A (Cost Kaizen Scope)
TAXS,Other Taxes on Income
MISC,OtherExpense?RetirBenefCost
MISC,Otr Retire/Severance - NAC Governance/Inactive GL
PCOS,Outbound Freight - Breakbulk
PCOS,Outbound Freight - Dedicated-Delivery-Service
PCOS,Outbound Freight - Non Dedicated-Delivery-Service
PCOS,Outbound Freight - PC surface to PDC
PCOS,Outbound Freight - Premium
PCOS,Outbound Freight - Recoveries
PCOS,Outbound Freight - Referral
MISC,Outdoor
MISC,Outdoor Bulletins
OTCL,Output Tax (ICZ)
OTCL,Output Tax (MWS)
AREC,output tax- luxury (MW2)
GNAD,Outside Application Development
GNAD,Outside Computer Services
GNAD,Outside Distribution Expense
GNAD,Outside Distribution Expense - Recovery
GNAD,Outside Maintenance
GNAD,Outside NAPO Labor
MISC,Outside North American Parts Operations Labor
GNAD,Outsource Professional Services - Non-Compliance
GNAD,Outsourced Services Recovery
GNAD,Outsourcing Exp - NAC Governance/Inactive GL Accou
PREV,Over/Underpayments and Unallowed Deductions
MISC,Overseas Freight
MISC,OverSeas Material Usage Variance
PCOS,Owner Satisfaction Expense - Recovery
PCOS,Owner Satisfaction Expense (OSA)
MISC,PAID DIGITAL DISPLAY
OTCL,paid VAT
INVT,PARTS INV 3RD PARTY
INVT,PARTS INV BROKER FEES SURFACE
INVT,PARTS INV DTA AIR
INVT,PARTS INV DTA SURFACE
INVT,PARTS INV DUTY AIR
INVT,PARTS INV DUTY SURFACE
INVT,PARTS INV FREIGHT SURFACE
INVT,PARTS INV PENALTIES AIR
INVT,PARTS INV PENALTIES SURFACE
INVT,PARTS INV PROCESS FEE AIR
INVT,PARTS INV PROCESS FEE SURFACE
INVT,PARTS INVENTORY-LIFO
OCOS,Parts Margin Adjustment
PCOS,Parts Outbound Freight
INVT,Parts Phys. Inventory Reserve
OCOS,Parts Reimbursement Rate
GNAD,Parts Return Freight & Chargeback
CASH,Payment Request Clearing
OTCL,Payroll - EE Benefit
OTCL,Payroll - ER Benefit
OTCL,Payroll - Garnishment
ACMP,Payroll - Savings Plan
GNAD,Payroll - Sick Pay
OTCL,Payroll - Social Security
GNAD,Payroll - Vacation Pay Salaries
GNAD,Payroll - Vacation Pay Wages
OTCL,Payroll - Workers' Compensation Association
OTCS,PAYROLL CLRG-JAPAN STFF
GNAD,Payroll Expense - Direct Labor Cost
GNAD,Payroll Expense - Indirect Labor Cost
GNAD,payroll- housing fund
GNAD,payroll- labor union dues and education dues
GNAD,Payroll Processing Fees
OTCL,Payroll Taxes
MISC,Payroll Taxes - Admin.
OTCS,PDS CLEARING
GNAD,Pension Exp. Pool - Admin
MISC,Pension Expense Pool
EQUI,Pension Liab. GL Accounts for Historical Balance T
EQUI,Pension Liability Adjustments (FAS158)
OTCL,Pension Provision
ACMP,Pension-FX Reval.
ACMP,Pension-FX Translation
GNAD,Permits & Licenses
CASH,PETTY CASH
CASH,Petty Cash - ADM LA
CASH,Petty Cash - AFD
CASH,Petty Cash - Arizona
CASH,Petty Cash - CAD
CASH,Petty Cash - Plymouth
CASH,Petty Cash - Travel - USD
CASH,Petty Cash - Yen
CASH,Petty Cash Company Store - AA
CASH,Petty Cash-Imp.Fund-USD
CASH,Petty cash-travel-YEN
GNAD,PIP AWARDS
OTCL,PIS to Recover (BR)
OTCL,PIx Brazil
FURN,Plant Tools-Dies & Jigs
PREV,POCI - Revenue
GNAD,Pool Car and Demo
INVT,PORT STOCK
GNAD,POSTAGE
GNAD,Postemployment Expense
MISC,Post-Retire.Benefit Exp.-Pool
INVT,PPO In Transit
INVT,PPO Inventory
INVT,PPO Inventory Recon
MISC,PPV Direct Material - NA
MISC,PPV Direct Material - OS
MISC,PPV Raw Material
OCOS,Pre-Delivery Servce VARIANCE
EQUI,Preferred Stock
GNAD,Premium Insurance Recovery
PCOS,Pre-Own Service Agreement
PREV,Pre-owned Agency Revenue
PPEX,Prepaid - Other
PPEX,Prepaid Credito al Salario
PPEX,Prepaid Exp. Inactive GL Accounts for Historical B
PPEX,PREPAID EXPENSE-RECOV
PPEX,Prepaid Insurance
PPEX,PREPAID PENSION COST
